x,y,value
0,0,2
1,0,3
2,0,3
3,0,4
4,0,4
5,0,4
6,0,4
7,0,4
8,0,4
9,0,4
10,0,5
11,0,5
12,0,4
13,0,4
14,0,3
15,0,127
16,0,127
17,0,127
18,0,127
19,0,127
20,0,127
21,0,127
22,0,127
23,0,127
24,0,127
25,0,127
26,0,127
27,0,127
28,0,127
29,0,127
30,0,127
31,0,127
32,0,127
33,0,127
34,0,127
35,0,127
36,0,127
37,0,127
38,0,127
39,0,127
40,0,127
41,0,127
42,0,127
43,0,127
44,0,127
45,0,127
46,0,127
47,0,127
48,0,127
49,0,127
50,0,127
51,0,127
52,0,127
53,0,127
54,0,127
55,0,127
56,0,127
57,0,127
58,0,127
59,0,127
60,0,127
61,0,127
62,0,127
63,0,127
64,0,127
65,0,127
0,1,3
1,1,3
2,1,4
3,1,4
4,1,5
5,1,5
6,1,5
7,1,5
8,1,5
9,1,5
10,1,5
11,1,5
12,1,5
13,1,4
14,1,4
15,1,3
16,1,127
17,1,127
18,1,127
19,1,127
20,1,127
21,1,127
22,1,127
23,1,127
24,1,127
25,1,127
26,1,127
27,1,127
28,1,127
29,1,127
30,1,127
31,1,127
32,1,127
33,1,127
34,1,127
35,1,127
36,1,127
37,1,127
38,1,127
39,1,127
40,1,127
41,1,127
42,1,127
43,1,127
44,1,127
45,1,127
46,1,127
47,1,127
48,1,127
49,1,127
50,1,127
51,1,127
52,1,127
53,1,127
54,1,127
55,1,127
56,1,127
57,1,127
58,1,127
59,1,127
60,1,127
61,1,127
62,1,127
63,1,127
64,1,127
65,1,127
0,2,3
1,2,4
2,2,4
3,2,5
4,2,5
5,2,5
6,2,5
7,2,5
8,2,5
9,2,5
10,2,5
11,2,5
12,2,5
13,2,5
14,2,4
15,2,4
16,2,3
17,2,1
18,2,127
19,2,127
20,2,127
21,2,127
22,2,127
23,2,127
24,2,127
25,2,127
26,2,127
27,2,127
28,2,127
29,2,127
30,2,127
31,2,127
32,2,127
33,2,127
34,2,127
35,2,127
36,2,127
37,2,127
38,2,127
39,2,127
40,2,127
41,2,127
42,2,127
43,2,127
44,2,127
45,2,127
46,2,127
47,2,127
48,2,127
49,2,127
50,2,127
51,2,127
52,2,127
53,2,127
54,2,127
55,2,127
56,2,127
57,2,127
58,2,127
59,2,127
60,2,127
61,2,127
62,2,127
63,2,127
64,2,127
65,2,127
0,3,3
1,3,4
2,3,5
3,3,5
4,3,5
5,3,5
6,3,5
7,3,5
8,3,5
9,3,5
10,3,5
11,3,5
12,3,5
13,3,5
14,3,5
15,3,4
16,3,4
17,3,3
18,3,2
19,3,127
20,3,127
21,3,127
22,3,127
23,3,127
24,3,127
25,3,127
26,3,127
27,3,127
28,3,127
29,3,127
30,3,127
31,3,127
32,3,127
33,3,127
34,3,127
35,3,127
36,3,127
37,3,127
38,3,127
39,3,127
40,3,127
41,3,127
42,3,127
43,3,127
44,3,127
45,3,127
46,3,127
47,3,127
48,3,127
49,3,127
50,3,127
51,3,127
52,3,127
53,3,127
54,3,127
55,3,127
56,3,127
57,3,127
58,3,127
59,3,127
60,3,127
61,3,127
62,3,127
63,3,127
64,3,127
65,3,127
0,4,3
1,4,4
2,4,5
3,4,5
4,4,5
5,4,5
6,4,5
7,4,5
8,4,5
9,4,5
10,4,5
11,4,5
12,4,5
13,4,5
14,4,5
15,4,5
16,4,5
17,4,3
18,4,2
19,4,127
20,4,127
21,4,127
22,4,127
23,4,127
24,4,127
25,4,127
26,4,127
27,4,127
28,4,127
29,4,127
30,4,127
31,4,127
32,4,127
33,4,127
34,4,127
35,4,127
36,4,127
37,4,127
38,4,127
39,4,127
40,4,127
41,4,127
42,4,127
43,4,127
44,4,127
45,4,127
46,4,127
47,4,127
48,4,127
49,4,127
50,4,127
51,4,127
52,4,127
53,4,127
54,4,127
55,4,127
56,4,127
57,4,127
58,4,127
59,4,127
60,4,127
61,4,127
62,4,1
63,4,1
64,4,127
65,4,127
0,5,4
